"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 06- 19","187.45","187.27","189.12","187.27","","-0.22%"
"2020- 06- 18","187.86","188.77","190.90","186.65","","-1.45%"
"2020- 06- 17","190.62","183.52","190.62","183.52","","5.50%"
"2020- 06- 16","180.69","182.03","182.14","180.12","","0.39%"
"2020- 06- 15","179.99","181.31","181.90","179.99","","-0.17%"
"2020- 06- 12","180.29","179.25","181.75","178.98","","-1.98%"
"2020- 06- 11","183.94","184.30","185.43","182.09","","-0.43%"
"2020- 06- 10","184.74","183.87","185.61","183.51","","0.03%"
"2020- 06- 09","184.68","189.76","189.95","184.68","","-3.33%"
"2020- 06- 08","191.04","187.62","191.04","187.47","","3.79%"
"2020- 06- 05","184.07","187.09","187.56","183.22","","-1.26%"
"2020- 06- 04","186.42","185.91","186.96","184.84","","0.83%"
"2020- 06- 03","184.89","185.43","185.77","184.46","","0.11%"
"2020- 06- 02","184.68","183.69","184.68","182.55","","0.88%"
"2020- 05- 29","183.07","182.16","183.12","181.18","","0.29%"
"2020- 05- 28","182.54","187.03","187.05","182.54","","-1.96%"
"2020- 05- 27","186.19","185.82","186.19","184.72","","0.53%"
"2020- 05- 26","185.20","181.85","185.59","181.83","","1.68%"
"2020- 05- 25","182.14","181.13","182.92","180.90","","1.43%"
"2020- 05- 22","179.58","181.66","181.82","179.55","","-0.82%"
"2020- 05- 21","181.07","183.43","183.85","181.07","","-1.00%"
"2020- 05- 20","182.89","181.63","183.17","181.25","","-0.34%"
"2020- 05- 19","183.52","186.27","186.35","183.52","","0.04%"
"2020- 05- 18","183.45","183.47","184.47","183.22","","0.33%"
"2020- 05- 15","182.85","182.41","183.35","181.31","","-0.16%"
"2020- 05- 14","183.14","184.21","184.29","182.70","","-0.59%"
"2020- 05- 13","184.22","181.66","184.22","180.80","","0.14%"
"2020- 05- 12","183.96","182.56","183.96","181.69","","0.74%"
"2020- 05- 11","182.60","182.73","182.76","181.15","","0.40%"
"2020- 05- 08","181.88","181.14","181.88","179.91","","0.63%"
"2020- 05- 07","180.75","180.37","180.99","179.63","","0.54%"
"2020- 05- 06","179.78","179.57","180.14","179.07","","0.99%"
"2020- 05- 05","178.01","179.25","179.68","177.73","","-0.21%"
"2020- 05- 04","178.39","174.34","178.39","174.34","","1.01%"
"2020- 05- 01","176.61","178.29","179.56","176.50","","-0.88%"
"2020- 04- 30","178.18","182.08","182.13","178.18","","-2.06%"
"2020- 04- 29","181.93","185.47","185.72","181.44","","-1.78%"
"2020- 04- 28","185.23","182.46","185.23","181.25","","4.44%"
"2020- 04- 24","177.35","177.31","177.63","176.52","","0.38%"
"2020- 04- 23","176.68","180.61","180.93","176.68","","-0.17%"
"2020- 04- 22","176.98","175.70","177.15","175.01","","-1.00%"
"2020- 04- 21","178.77","181.52","182.63","178.48","","-2.16%"
"2020- 04- 20","182.71","182.93","183.72","181.74","","0.06%"
"2020- 04- 17","182.60","181.56","183.47","181.08","","2.77%"
"2020- 04- 16","177.67","177.88","180.82","177.67","","0.38%"
"2020- 04- 15","176.99","177.12","178.65","175.97","","2.45%"
"2020- 04- 14","172.75","169.84","173.05","169.84","","2.36%"
"2020- 04- 09","168.77","171.07","171.76","168.14","","-1.91%"
"2020- 04- 08","172.05","167.87","172.05","165.97","","2.66%"
"2020- 04- 07","167.59","171.64","172.13","167.59","","-0.63%"
"2020- 04- 06","168.65","169.14","169.69","166.38","","-1.48%"
"2020- 04- 03","171.19","171.21","171.54","169.42","","0.58%"
"2020- 04- 02","170.20","169.18","170.20","167.01","","-0.47%"
"2020- 04- 01","171.01","169.03","171.19","168.89","","1.86%"
"2020- 03- 31","167.88","169.98","173.87","167.88","","0.45%"
"2020- 03- 30","167.12","159.39","167.12","159.24","","1.80%"
"2020- 03- 27","164.17","170.36","170.74","162.84","","-1.16%"
"2020- 03- 26","166.09","164.91","167.26","164.19","","3.95%"
"2020- 03- 25","159.78","164.05","168.52","159.78","","-0.20%"
"2020- 03- 24","160.10","151.06","160.58","151.06","","6.42%"
"2020- 03- 23","150.44","145.96","150.44","143.39","","-4.12%"
"2020- 03- 20","156.90","157.63","159.38","154.97","","0.84%"
"2020- 03- 19","155.60","155.45","159.23","155.36","","-1.60%"
"2020- 03- 18","158.13","165.66","165.75","157.53","","1.09%"
"2020- 03- 17","156.42","151.59","161.62","151.58","","-0.79%"
"2020- 03- 16","157.66","152.98","160.23","152.98","","-2.21%"
"2020- 03- 13","161.23","153.95","161.37","153.35","","-3.75%"
"2020- 03- 12","167.51","171.93","172.78","166.49","","-5.87%"
"2020- 03- 11","177.95","182.73","183.16","177.74","","-0.19%"
"2020- 03- 10","178.28","172.87","180.19","172.06","","-1.56%"
"2020- 03- 09","181.11","182.24","182.30","179.57","","-2.43%"
"2020- 03- 06","185.63","185.81","187.25","185.63","","-1.95%"
"2020- 03- 05","189.33","189.61","191.02","188.38","","1.89%"
"2020- 03- 04","185.82","183.97","185.82","183.81","","0.66%"
"2020- 03- 03","184.60","186.24","186.79","183.69","","2.24%"
"2020- 03- 02","180.55","175.75","181.99","175.75","","-0.80%"
"2020- 02- 28","182.01","179.74","182.01","179.49","","-1.10%"
"2020- 02- 27","184.04","187.45","187.54","184.04","","-0.88%"
"2020- 02- 26","185.67","183.43","187.45","183.43","","-1.23%"
"2020- 02- 25","187.99","183.03","188.52","182.78","","-0.77%"
"2020- 02- 24","189.45","191.07","191.12","189.45","","-2.32%"
"2020- 02- 21","193.95","193.83","194.53","192.87","","0.25%"
"2020- 02- 20","193.47","192.57","193.61","192.33","","0.99%"
"2020- 02- 19","191.57","189.41","191.57","189.41","","0.98%"
"2020- 02- 18","189.71","190.31","190.31","188.96","","0.11%"
"2020- 02- 17","189.50","188.03","189.90","188.02","","0.73%"
"2020- 02- 14","188.13","188.68","189.05","188.13","","-0.63%"
"2020- 02- 13","189.32","189.28","190.42","188.47","","-0.23%"
"2020- 02- 12","189.76","187.56","189.87","187.56","","0.96%"
"2020- 02- 11","187.96","186.98","188.01","186.84","","1.40%"
